面積,周長,長軸長度,短軸長度,偏心率,凸殼面積,延伸比率,米種類
16480,525.153992,220.3081207,96.4774399,0.899013698,16842,0.57626408,1
12422,444.084992,183.1343842,86.9521637,0.880093813,12658,0.62340659,2
16376,531.000977,227.9448547,92.6685181,0.913633347,16667,0.74176747,1
15050,502.591003,206.3865814,93.8085022,0.890732408,15464,0.59121621,1
12744,467.924988,200.6121674,81.7065048,0.913300693,13047,0.71450996,1
13782,457.492004,180.9152832,97.973877,0.84067136,14147,0.65525603,2
11415,424.963013,172.6956177,85.289238,0.869535565,11735,0.69131541,2
15752,519.888977,216.7020416,94.2191315,0.900533557,16426,0.60122138,1
12213,459.166992,195.5865479,80.6401062,0.911048651,12571,0.5434038,1
13085,446.307007,179.1730499,94.1909561,0.850671113,13319,0.79457128,2
10074,397.39801,166.9896088,77.1510086,0.886874259,10249,0.70398325,2
11577,431.156006,178.8362579,83.4061585,0.884582996,11810,0.75607365,1
12759,463.640991,200.9574585,81.2090836,0.914710045,12993,0.77893776,1
12340,456.397003,189.2250671,84.4908752,0.894778669,12624,0.63614804,2
10286,401.789002,159.0746613,83.5986252,0.850774586,10524,0.77014077,2
12962,456.713989,185.9990997,90.167572,0.874639332,13224,0.60837322,2
11693,446.484009,185.6515961,81.7223053,0.8979038,12064,0.57279319,2
13337,468.621002,196.7711945,87.3104096,0.896167755,13598,0.69441843,1
16024,527.421021,226.2627716,91.6011124,0.914385796,16355,0.53568685,1
13415,470.355011,197.0299377,87.652626,0.895595372,13629,0.58224827,1
12859,462.872009,193.3418427,85.908989,0.89585954,13279,0.70891452,1
12971,458.035004,192.3374634,86.7547226,0.892496288,13248,0.77745146,1
14362,504.576996,211.2930603,88.2658615,0.908565998,14724,0.54186004,1
13397,474.86499,200.5462646,86.3967362,0.902444065,13762,0.6940372,1
13893,474.134003,200.7359161,89.1699676,0.895920038,14123,0.56933856,1
11559,435.184998,178.782074,83.5454712,0.88409704,11796,0.66637844,2
12384,460.135986,190.8703766,85.0912018,0.895129502,12811,0.60483515,1
12311,450.334992,194.4467468,81.3193436,0.908350885,12441,0.55655515,2
10862,412.425995,167.3869476,83.531601,0.86658299,11050,0.67215347,2
15135,506.434998,208.7226563,93.8193054,0.893284023,15656,0.57451415,1
13484,468.868988,195.4233856,88.7838898,0.890840828,13786,0.72401202,1
10838,412.490997,165.197464,84.8557892,0.857992172,11167,0.71831918,2
15258,505.162994,214.0193329,91.6124954,0.903751671,15497,0.57412702,1
13237,478.010986,199.6892395,85.2776337,0.904227197,13627,0.55852318,1
14436,486.989014,204.4976959,90.8643646,0.895863414,14709,0.64185673,1
12708,437.45401,174.3581238,93.8477478,0.842787087,12893,0.64344305,2
13391,486.122009,213.1120758,80.9944382,0.924963653,13661,0.52024084,1
15094,513.924011,224.7196503,86.4365616,0.923065901,15292,0.79417026,1
13002,465.179993,191.2966461,87.9218979,0.888120711,13345,0.73574012,2
11337,417.270996,174.4631958,83.5051575,0.878010929,11477,0.8180834,2
12583,434.002991,171.657074,94.4652252,0.834958017,12897,0.74328077,2
12022,431.230988,176.2504883,87.9513779,0.866594195,12205,0.78534102,2
13269,470.63501,197.3840942,86.4286499,0.899038136,13626,0.56632525,1
16618,513.752991,213.2171326,99.8923416,0.883463204,16892,0.63641238,1
16608,516.09198,207.6713715,103.3508759,0.867369056,17111,0.69676119,1
10854,415.279999,170.1440277,82.005394,0.876184225,11071,0.62372142,2
13215,479.609985,207.8880005,81.6760635,0.919587672,13462,0.53667152,1
10784,424.144012,176.9599609,78.4612808,0.896331608,11091,0.63690054,2
13066,458.261993,186.3458557,90.9014587,0.872949541,13315,0.61481273,2
12502,443.585998,179.1281433,89.9493256,0.864780128,12788,0.78926766,2
11050,424.734009,175.5983582,80.9821472,0.887307525,11295,0.59300202,2
11480,422.549011,171.2710571,86.8359604,0.861940801,11781,0.64822137,2
13415,464.292999,191.9577789,89.8829651,0.88359952,13660,0.58066052,2
14906,497.825012,211.3419037,90.6529541,0.903333068,15150,0.59748274,1
13095,449.346008,180.7814026,92.7341614,0.858410716,13294,0.63722628,2
12099,427.178986,170.9197998,91.3301163,0.845266581,12326,0.78615987,2
14944,500.238007,209.5576477,91.5284119,0.899573386,15255,0.62895626,1
11051,424.976013,180.8719025,78.2673798,0.901527107,11240,0.56805795,2
12895,449.513,186.6615143,88.5887451,0.880203903,13072,0.58475423,2
10664,414.938995,168.0790863,81.7314148,0.873809934,10929,0.64536434,2
11394,416.162994,167.2689819,88.1079712,0.850023866,11543,0.78422463,2
10729,414.699005,171.7298737,81.4269791,0.880440116,10987,0.79421127,2
12525,455.181,183.669342,88.2543335,0.876991093,12911,0.70947093,2
11770,429.244995,177.5781403,85.3131866,0.877035141,11938,0.59249938,2
15303,505.928009,209.6199188,94.1570053,0.893441439,15746,0.62461227,1
13047,486.368988,213.1944733,79.2888718,0.928269327,13621,0.61542451,1
11472,420.256988,174.8252563,83.8750153,0.87739712,11617,0.74223602,2
14015,475.723999,195.32164,92.4847946,0.88079381,14492,0.74862456,1
13387,458.955994,180.4008179,95.7420578,0.847548127,13653,0.63295507,2
12901,475.303009,209.585968,79.2689133,0.925717056,13219,0.68280935,1
13954,484.532013,203.6781769,88.2087174,0.901356041,14288,0.75086093,1
13032,459.631012,186.4734955,90.2548218,0.875063121,13247,0.80049139,2
12887,468.833008,197.7632141,83.7241745,0.90596354,13241,0.55677009,1
9876,384.459992,156.1647644,81.2388687,0.854036808,9999,0.63234729,2
12275,454.692993,181.8712921,87.0089951,0.878136754,12709,0.69268102,2
11858,437.109009,185.8181763,82.0172195,0.897318184,12017,0.56905651,2
11964,447.506012,191.4438477,80.27491,0.907841682,12166,0.75468367,2
9669,388.606995,151.4384613,83.5909042,0.833857775,10012,0.73388994,2
10088,406.661011,169.0680237,77.4307251,0.888959587,10331,0.67595822,2
12465,445.066986,177.5295258,91.5062408,0.856924236,12882,0.76117492,2
12886,455.518005,189.8598938,87.4991837,0.887471914,13080,0.59229636,1
16678,523.309998,216.8973694,99.044899,0.889649451,17089,0.80344927,1
11492,419.296997,165.4295502,89.5314636,0.84089005,11747,0.78733897,2
12466,439.183014,177.4193115,90.0172119,0.86172837,12707,0.60988259,2
8813,387.721008,164.1777039,68.986084,0.907435417,9005,0.73736614,2
11686,433.438995,176.7624359,85.6466522,0.874774814,12038,0.78156769,2
10114,398.367004,161.02005,80.8494492,0.864804924,10305,0.67453647,2
13274,471.053986,197.6121979,86.3455353,0.899488509,13615,0.62377822,1
11867,434.812988,185.704483,81.847229,0.897635221,12004,0.68107206,2
13762,481.769989,205.0407867,86.9354706,0.905666351,14101,0.75548971,1
10327,403.395996,166.081131,79.9589004,0.876476407,10576,0.62330997,2
9722,373.752991,145.2644653,87.0544739,0.800537527,9839,0.8191086,2
15159,515.130981,216.0619202,91.0257034,0.90692389,15685,0.65071255,1
10527,408.977997,170.8900146,79.379776,0.885568917,10692,0.65102041,2
13469,475.087006,203.247818,84.867981,0.908649743,13739,0.72777867,1
11881,439.184998,183.8895264,83.349472,0.891379178,12097,0.58283049,2
10085,404.679993,168.401062,77.3043747,0.888410866,10342,0.57171202,2
12840,470.096008,199.2614899,82.7935257,0.90959233,13072,0.55787277,2
14198,485.903015,205.1043549,89.3197174,0.900196314,14414,0.56583774,1
12837,448.274994,180.2652435,92.1625137,0.859425724,13157,0.76776314,2
12210,453.123993,189.4207764,83.1553955,0.898487926,12641,0.63733167,1
11952,443.490997,181.7682648,85.3275146,0.882969558,12224,0.5901348,2
12461,454.096008,191.9145203,83.6612015,0.899980783,12683,0.56150866,1
12518,473.384003,203.9220581,80.0076675,0.919818401,12778,0.6803261,1
16505,506.895996,207.3458405,103.244194,0.867215872,16782,0.77817064,1
12598,466.837006,199.0391388,81.8665466,0.911496043,13072,0.57540882,1
11661,418.015015,168.9551392,88.9313431,0.85026139,11819,0.78929198,2
12058,445.828003,184.8280182,84.4970322,0.889381528,12308,0.70481646,2
15982,523.174011,220.0149994,94.218483,0.903666615,16337,0.5692001,1
11280,421.683014,170.8309174,85.0552216,0.867239475,11510,0.60547507,2
15231,525.578979,229.7498779,85.0937882,0.928882003,15617,0.57289553,1
15437,512.947998,211.4087677,94.9148026,0.893550158,15984,0.73161137,1
11287,429.325012,171.8957367,85.3603744,0.867989659,11599,0.59013909,2
11624,452.371002,190.0177155,79.3064728,0.908739626,11979,0.58600527,2
11174,430.304993,175.4827728,83.0168381,0.881021142,11604,0.6736601,2
14483,512.721008,215.768158,86.2791214,0.916572034,14912,0.53228712,1
14524,480.212006,199.9330139,93.3121033,0.884406805,14808,0.61127949,1
11543,431.763,179.598114,82.522583,0.88818568,11786,0.60264176,2
12288,437.821991,179.1879578,88.1044846,0.870771706,12498,0.80271751,2
10756,420.085998,170.637085,81.5821152,0.878303766,10957,0.59497732,2
12343,443.613007,177.4236298,90.4062347,0.860440969,12712,0.66296059,2
11960,436.371002,183.8168182,83.2342072,0.891606748,12142,0.58956915,2
11351,417.692993,171.0510559,85.5486908,0.865947187,11549,0.74325562,2
11623,427.470001,178.89151,83.5600815,0.884204924,11798,0.62623924,2
12289,444.554993,186.3528595,84.8592987,0.890302837,12448,0.76767868,2
12950,464.886993,194.4283905,85.8219833,0.897307217,13288,0.60020393,1
12665,445.662994,186.2803955,87.2870254,0.883421779,12811,0.71008074,2
14313,482.975006,204.7200775,89.7869873,0.898690104,14622,0.57329971,1
13091,473.152008,203.8627014,82.5506973,0.914346457,13451,0.75235635,1
13900,475.889008,198.1689301,90.5426025,0.889520109,14161,0.71723425,1
14435,491.903992,207.4626312,89.7056274,0.901684701,14842,0.57797796,1
16188,526.875977,224.0419159,93.175621,0.909417331,16605,0.66300786,1
14412,490.324005,207.4761353,89.6895142,0.901735425,14703,0.59885317,1
11634,427.105011,171.3263397,88.2664948,0.85707289,11967,0.70969313,2
11794,456.322998,194.0430756,78.7986984,0.913833678,12116,0.65347964,1
12382,453.049988,187.1069946,85.7300796,0.888855577,12771,0.61345619,2
12326,444.066986,181.0114288,87.6671677,0.874891818,12597,0.67080271,2
12452,445.07901,179.0261383,89.8911285,0.864802718,12710,0.61796528,2
12060,450.154999,188.9603882,82.3294525,0.900093436,12480,0.62270874,1
10562,407.194,168.7752686,80.4692306,0.87902087,10724,0.61122686,2
14196,499.230011,210.1801147,87.1034698,0.910084367,14509,0.6188587,1
12450,443.372009,181.6820984,88.505249,0.87332195,12730,0.71453166,2
11133,431.701996,184.9529877,77.7363205,0.90738374,11287,0.55223215,2
13645,484.325012,205.5389709,85.9219284,0.908432186,13972,0.54713499,1
14434,488.286987,201.6492462,92.5337143,0.888495922,14826,0.70775718,1
12020,425.734009,175.5486908,87.5983048,0.866603613,12176,0.64686257,2
12056,431.851013,182.3631287,84.4325409,0.886362851,12191,0.79735452,2
15368,503.307007,209.4185028,94.3936691,0.892654359,15709,0.64033335,1
10964,417.987,171.3902283,82.6012116,0.876199722,11247,0.59668028,2
11588,428.727997,172.8825836,86.257843,0.86663717,11777,0.61005527,2
12331,441.440002,175.6099243,90.8254318,0.855864644,12617,0.61939925,2
13607,461.050995,190.5143433,91.7127991,0.876503348,13772,0.60914135,2
12339,435.937012,173.02742,92.2898636,0.845873892,12646,0.73749328,2
15196,501.303009,212.3297577,92.0054474,0.901243031,15463,0.76840615,1
11062,410.096008,165.4694672,86.0553894,0.854124784,11213,0.63081658,2
11813,430.255005,172.5695343,88.0267639,0.860118389,12088,0.71750486,2
15144,505.912994,212.3688812,92.0220337,0.901243865,15609,0.60951459,1
13154,451.562012,179.953598,94.3138123,0.851656258,13428,0.65022242,2
12281,437.459015,179.5417938,88.1760941,0.871093392,12532,0.74574935,2
11553,432.477997,177.9644012,84.0633774,0.881405354,11845,0.58154637,2
11539,423.69101,172.5359192,86.0599594,0.866720319,11767,0.64169723,2
11469,429.858002,175.5099487,85.1131973,0.874543011,11709,0.78922379,2
10168,400.477997,162.562973,81.0889053,0.866708279,10424,0.62372714,2
13380,469.177002,190.813324,91.0131531,0.878916919,13747,0.61961657,1
10221,405.299988,168.6337433,78.0426102,0.886466086,10368,0.60272437,2
12184,434.407989,181.7460785,85.9719467,0.881044567,12336,0.72870815,2
12243,449.623993,191.0789948,82.6393433,0.90163976,12464,0.79972565,1
12466,453.446991,185.6161194,86.5885696,0.884525001,12706,0.60198957,2
11112,429.653015,172.4271393,83.9238739,0.873557568,11472,0.60921055,2
14828,494.287994,202.1031494,95.0346222,0.882544816,15197,0.59179437,1
13678,472.122986,200.25354,88.0266876,0.89820534,13879,0.57884044,1
12758,451.369995,180.7394409,91.5646515,0.862174571,13170,0.64906388,2
14369,491.044006,207.9473724,89.1221466,0.903503716,14679,0.6039933,1
9487,394.279999,165.9357452,73.33004,0.897055328,9659,0.72298431,2
9251,375.609009,151.824173,79.2594681,0.8529163,9431,0.62786752,2
11423,418.604004,169.073288,87.2848816,0.85643512,11717,0.65547711,2
11873,430.044006,176.7291412,86.3712463,0.8724401,12086,0.60422391,2
15137,494.605011,206.4585266,93.9901504,0.890363872,15400,0.76172507,1
12170,441.47699,181.8880005,86.5787354,0.879445136,12373,0.77255124,2
12573,461.466003,192.9033508,84.5720749,0.898771763,12893,0.5504334,2
14713,500.160004,207.1582031,91.4610596,0.897259593,15111,0.57193392,1
14560,493.928986,209.5088348,89.2178879,0.904797018,14971,0.63169771,1
11538,446.856995,189.6852875,78.9742889,0.909207284,11852,0.57994473,1
12692,465.171997,193.2073212,85.2905426,0.897287965,13118,0.71480066,1
12295,439.824005,176.5826721,89.8116379,0.86099726,12566,0.67347723,2
13400,468.227997,187.6287384,92.691124,0.869454265,13756,0.59971356,2
12876,448.441986,179.5404968,92.5455017,0.856915116,13229,0.70476192,2
9544,386.562988,161.7483063,75.560257,0.884179592,9664,0.81115079,2
14274,499.088013,214.4025269,85.2467651,0.917558193,14559,0.6567288,1
14092,466.447998,185.1782379,98.0861054,0.84819454,14434,0.66384023,2
10796,410.109985,165.7333527,84.2487717,0.861156881,11060,0.68002015,2
15238,506.11499,218.3603973,89.6196899,0.911896169,15529,0.54722404,1
17338,530.044006,222.0843658,100.549118,0.89163655,17725,0.79244936,1
13328,473.044006,201.3988647,85.258606,0.905974567,13588,0.78009951,1
11296,424.700989,169.2068939,87.0045013,0.857676268,11626,0.61102396,2
11339,423.970001,171.7066193,85.3577347,0.867685318,11531,0.67918539,2
13877,489.622986,205.1451263,86.9363708,0.905765235,14176,0.56380773,1
10236,398.537994,160.8490143,82.4916,0.858477592,10392,0.79564708,2
11242,427.252014,180.3034821,80.2529755,0.895481169,11402,0.77021104,2
10527,403.347992,163.0692444,83.8401871,0.857707143,10725,0.63503647,2
11487,428.088989,173.9547729,85.4876938,0.870913506,11695,0.64861661,2
13293,470.265991,197.9593506,86.0760651,0.900518894,13553,0.71375644,1
14734,498.707001,211.0009613,90.1114807,0.904220164,15171,0.78459984,1
10622,408.028015,166.3291016,81.8840485,0.870424807,10808,0.62080658,2
15420,503.459992,206.0565491,96.4172821,0.883772612,15800,0.58462238,2
12573,471.644989,199.3369904,81.5809936,0.912417054,12979,0.53456634,1
14720,494.862,207.0927124,91.4988937,0.897100866,15071,0.70400304,1
10595,407.266998,166.1306305,82.5689545,0.867743552,10849,0.6427055,2
13545,482.735992,208.8032684,83.3051529,0.916966259,13759,0.53255487,1
12158,441.477997,182.2872925,85.5210114,0.883115768,12359,0.71551317,1
11342,440.199005,188.0708466,77.1861114,0.911901236,11532,0.5785554,2
13901,478.848999,200.4419098,89.3419876,0.895169914,14232,0.56854808,1
10844,412.664002,171.0299988,81.4928513,0.879183769,11046,0.81705844,2
15199,489.544006,205.3157349,94.8087006,0.886999547,15419,0.76399922,1
11809,455.083008,185.420105,83.6137619,0.892553151,12318,0.64884615,1
15552,492.981995,198.2062683,101.6440125,0.858496547,15936,0.627451,1
12529,437.838989,174.8614502,92.1892624,0.849733055,12840,0.76601857,2
13568,482.141998,206.3412628,84.9762802,0.911263406,13798,0.77284122,1
14155,480.522003,200.5467377,91.0596771,0.890972555,14462,0.7221939,1
11889,428.696991,173.6313477,88.4395904,0.860557854,12113,0.61094552,2
11905,443.769012,185.2702332,83.6057358,0.892390668,12209,0.62720615,2
11323,420.058014,169.9767761,86.3613663,0.861311376,11586,0.71919459,2
11052,418.950012,170.4664459,83.5933151,0.871508777,11338,0.70198172,2
14536,501.92099,216.3705444,86.679985,0.916249096,14988,0.54405272,1
11203,424.803986,176.5013428,82.420845,0.884273112,11406,0.57575291,2
10780,407.15799,163.3930206,85.5942764,0.851807356,11096,0.67374998,2
11766,423.980988,171.2086182,88.1124649,0.857400537,11954,0.63917863,2
11975,458.902008,199.0426941,78.036766,0.919939458,12288,0.79982632,1
13983,481.658997,198.3904572,90.4981461,0.88989687,14306,0.58801514,1
12730,462.369995,192.6936188,85.3343048,0.896595895,13160,0.6337117,2
10685,416.71701,173.2751465,79.70607,0.88792038,10871,0.70667988,2
10795,411.299988,168.3895569,82.6434479,0.871279478,11029,0.76042545,2
10693,408.70401,167.5240936,82.5757141,0.870075524,10911,0.74092293,2
10657,407.765015,168.7373352,80.820076,0.877831459,10826,0.60952872,2
13907,485.720001,202.5810852,89.2024231,0.897836268,14358,0.55572426,1
11866,436.128998,176.1208649,87.7880554,0.866916478,12210,0.61622351,2
11166,414.890015,165.7387848,87.0305557,0.85103637,11478,0.67095304,2
11334,433.389008,178.9897308,82.2980423,0.888026655,11566,0.71157712,2
12053,449.604004,189.5009918,82.2661133,0.900855184,12295,0.56446403,2
10218,401.77301,163.2447662,80.516449,0.869901597,10516,0.69538587,2
15061,497.359009,207.6504211,93.0558472,0.893964887,15327,0.7167809,1
13414,479.901001,203.085968,85.7368774,0.906516492,13735,0.71404237,1
13302,482.690002,209.39711,81.748909,0.92064476,13827,0.59532762,1
14306,482.247986,197.685791,94.0561066,0.879561126,14667,0.58795005,1
14787,492.312988,209.6788635,90.4677353,0.90213275,15066,0.79568446,1
13198,468.455994,200.4911499,84.6916885,0.906399727,13455,0.73192102,1
13582,475.855988,195.6396942,89.2489624,0.889882147,13890,0.72183245,1
10102,411.808014,176.8137665,74.2667313,0.907511175,10350,0.57791764,2
10798,412.013,169.9911346,81.7766342,0.876685441,11000,0.64884031,2
13372,472.170013,197.780365,87.6053085,0.896550059,13750,0.60734886,1
16588,519.559021,218.394455,97.6668625,0.894432008,16852,0.64006794,1
12826,452.821991,181.8579712,91.526825,0.864119112,13129,0.60620099,2
